CCOMP96,CCOMP04,REG96A04,MODIF96A04,CODLOC_96,CODLOC_04
508101035,508101035,0,SIN MODIFICACION,5423,5423
508101036,508101036,0,SIN MODIFICACION,5423,5423
508101037,508101037,0,SIN MODIFICACION,5423,5423
508101038,508101038,0,SIN MODIFICACION,5423,5423
508101039,508101039,0,SIN MODIFICACION,5423,5423
508101040,508101040,0,SIN MODIFICACION,5423,5423
508101094,508101094,0,SIN MODIFICACION,5423,5423
508101110,508101110,0,SIN MODIFICACION,5423,5423
508101210,508101210,0,SIN MODIFICACION,5423,5423
508102044,508102044,0,SIN MODIFICACION,5423,5423
508102045,508102045,0,SIN MODIFICACION,5423,5423
508102046,508102046,0,SIN MODIFICACION,5423,5423
508102047,508102047,0,SIN MODIFICACION,5423,5423
508102048,508102048,0,SIN MODIFICACION,5423,5423
508102049,508102049,0,SIN MODIFICACION,5423,5423
508102050,508102050,0,SIN MODIFICACION,5423,5423
508102051,508102051,0,SIN MODIFICACION,5423,5423
508102052,508102052,0,SIN MODIFICACION,5423,5423
508102053,508102053,0,SIN MODIFICACION,5423,5423
508102054,508102054,0,SIN MODIFICACION,5423,5423
508102055,508102055,0,SIN MODIFICACION,5423,5423
508102056,508102056,0,SIN MODIFICACION,5423,5423
508102057,508102057,0,SIN MODIFICACION,5423,5423
508102058,508102058,0,SIN MODIFICACION,5423,5423
508102059,508102059,0,SIN MODIFICACION,5423,5423
508102060,508102060,0,SIN MODIFICACION,5423,5423
508102061,508102061,0,SIN MODIFICACION,5423,5423
508102062,508102062,0,SIN MODIFICACION,5423,5423
508102063,508102063,0,SIN MODIFICACION,5423,5423
508102064,508102064,0,SIN MODIFICACION,5423,5423
508102400,508102400,0,SIN MODIFICACION,5423,5423
508102401,508102401,0,SIN MODIFICACION,5423,5423
508103001,508103001,0,SIN MODIFICACION,5423,5423
508103002,508103002,0,SIN MODIFICACION,5423,5423
508103003,508103003,0,SIN MODIFICACION,5423,5423
508103004,508103004,0,SIN MODIFICACION,5423,5423
508103005,508103005,0,SIN MODIFICACION,5423,5423
508103006,508103006,0,SIN MODIFICACION,5423,5423
508103007,508103007,0,SIN MODIFICACION,5423,5423
508103008,508103008,0,SIN MODIFICACION,5423,5423
508103009,508103009,0,SIN MODIFICACION,5423,5423
508103010,508103010,0,SIN MODIFICACION,5423,5423
508103011,508103011,0,SIN MODIFICACION,5423,5423
508103012,508103012,0,SIN MODIFICACION,5423,5423
508103013,508103013,0,SIN MODIFICACION,5423,5423
508103014,508103014,0,SIN MODIFICACION,5423,5423
508103015,508103015,0,SIN MODIFICACION,5423,5423
508103016,508103016,0,SIN MODIFICACION,5423,5423
508103017,508103017,0,SIN MODIFICACION,5423,5423
508103018,508103018,0,SIN MODIFICACION,5423,5423
508103019,508103019,0,SIN MODIFICACION,5423,5423
508103020,508103020,0,SIN MODIFICACION,5423,5423
508103060,508103060,0,SIN MODIFICACION,5423,5423
508104005,508104005,0,SIN MODIFICACION,5423,5423
508104006,508104006,0,SIN MODIFICACION,5423,5423
508104007,508104007,0,SIN MODIFICACION,5423,5423
508104008,508104008,0,SIN MODIFICACION,5423,5423
508104009,508104009,0,SIN MODIFICACION,5423,5423
508104018,508104018,0,SIN MODIFICACION,5423,5423
508104019,508104019,0,SIN MODIFICACION,5423,5423
508104020,508104020,0,SIN MODIFICACION,5423,5423
508104021,508104021,0,SIN MODIFICACION,5423,5423
508104022,508104022,0,SIN MODIFICACION,5423,5423
508104032,508104032,0,SIN MODIFICACION,5423,5423
508104033,508104033,0,SIN MODIFICACION,5423,5423
508104034,508104034,0,SIN MODIFICACION,5423,5423
508104035,508104035,0,SIN MODIFICACION,5423,5423
508104036,508104036,0,SIN MODIFICACION,5423,5423
508104037,508104037,0,SIN MODIFICACION,5423,5423
508104048,508104048,0,SIN MODIFICACION,5423,5423
508104059,508104059,0,SIN MODIFICACION,5423,5423
508104049,508104060,1,PARTICION,5423,5423
508104049,508104061,1,PARTICION,5423,5423
508104400,508104400,0,SIN MODIFICACION,5423,5423
508104401,508104401,0,SIN MODIFICACION,5423,5423
508105001,508105001,0,SIN MODIFICACION,5423,5423
508105002,508105002,0,SIN MODIFICACION,5423,5423
508105003,508105003,0,SIN MODIFICACION,5423,5423
508105004,508105004,0,SIN MODIFICACION,5423,5423
508105005,508105005,0,SIN MODIFICACION,5423,5423
508105006,508105006,0,SIN MODIFICACION,5423,5423
508105007,508105007,0,SIN MODIFICACION,5423,5423
508105008,508105008,0,SIN MODIFICACION,5423,5423
508105009,508105009,0,SIN MODIFICACION,5423,5423
508105010,508105010,0,SIN MODIFICACION,5423,5423
508105011,508105011,0,SIN MODIFICACION,5423,5423
508105012,508105012,0,SIN MODIFICACION,5423,5423
508105013,508105013,0,SIN MODIFICACION,5423,5423
508105014,508105014,0,SIN MODIFICACION,5423,5423
508105015,508105015,0,SIN MODIFICACION,5423,5423
508105016,508105016,0,SIN MODIFICACION,5423,5423
508105017,508105017,0,SIN MODIFICACION,5423,5423
508105018,508105018,0,SIN MODIFICACION,5423,5423
508105019,508105019,0,SIN MODIFICACION,5423,5423
508105020,508105020,0,SIN MODIFICACION,5423,5423
508105021,508105021,0,SIN MODIFICACION,5423,5423
508105022,508105022,0,SIN MODIFICACION,5423,5423
508105023,508105023,0,SIN MODIFICACION,5423,5423
508105040,508105040,0,SIN MODIFICACION,5423,5423
508106042,508106042,0,SIN MODIFICACION,5423,5423
508106043,508106043,0,SIN MODIFICACION,5423,5423
508106044,508106044,0,SIN MODIFICACION,5423,5423
508106045,508106045,0,SIN MODIFICACION,5423,5423
508106046,508106046,0,SIN MODIFICACION,5423,5423
508106047,508106047,0,SIN MODIFICACION,5423,5423
508106048,508106048,0,SIN MODIFICACION,5423,5423
508106049,508106049,0,SIN MODIFICACION,5423,5423
508106050,508106050,0,SIN MODIFICACION,5423,5423
508106051,508106051,0,SIN MODIFICACION,5423,5423
508106052,508106052,0,SIN MODIFICACION,5423,5423
508106053,508106053,0,SIN MODIFICACION,5423,5423
508106054,508106054,0,SIN MODIFICACION,5423,5423
508106055,508106055,0,SIN MODIFICACION,5423,5423
508106056,508106056,0,SIN MODIFICACION,5423,5423
508106057,508106057,0,SIN MODIFICACION,5423,5423
508106405,508106405,0,SIN MODIFICACION,5423,5423
508201055,508201055,0,SIN MODIFICACION,5423,5423
508201056,508201056,0,SIN MODIFICACION,5423,5423
508201057,508201057,0,SIN MODIFICACION,5423,5423
508201058,508201058,0,SIN MODIFICACION,5423,5423
508201059,508201059,0,SIN MODIFICACION,5423,5423
508201060,508201060,0,SIN MODIFICACION,5423,5423
508201061,508201061,0,SIN MODIFICACION,5423,5423
508201062,508201062,0,SIN MODIFICACION,5423,5423
508201063,508201063,0,SIN MODIFICACION,5423,5423
508201064,508201064,0,SIN MODIFICACION,5423,5423
508201065,508201065,0,SIN MODIFICACION,5423,5423
508201066,508201066,0,SIN MODIFICACION,5423,5423
508201078,508201078,0,SIN MODIFICACION,5423,5423
508201079,508201079,0,SIN MODIFICACION,5423,5423
508201080,508201080,0,SIN MODIFICACION,5423,5423
508201081,508201081,0,SIN MODIFICACION,5423,5423
508201082,508201082,0,SIN MODIFICACION,5423,5423
508201083,508201083,0,SIN MODIFICACION,5423,5423
508201084,508201084,0,SIN MODIFICACION,5423,5423
508201085,508201085,0,SIN MODIFICACION,5423,5423
508201086,508201086,0,SIN MODIFICACION,5423,5423
508201087,508201087,0,SIN MODIFICACION,5423,5423
508201088,508201088,0,SIN MODIFICACION,5423,5423
508201089,508201089,0,SIN MODIFICACION,5423,5423
508202018,508202018,0,SIN MODIFICACION,5423,5423
508202019,508202019,0,SIN MODIFICACION,5423,5423
508202020,508202020,0,SIN MODIFICACION,5423,5423
508202021,508202021,0,SIN MODIFICACION,5423,5423
508202026,508202026,0,SIN MODIFICACION,5423,5423
508202027,508202027,0,SIN MODIFICACION,5423,5423
508202028,508202028,0,SIN MODIFICACION,5423,5423
508202029,508202029,0,SIN MODIFICACION,5423,5423
508202030,508202030,0,SIN MODIFICACION,5423,5423
508202031,508202031,0,SIN MODIFICACION,5423,5423
508202032,508202032,0,SIN MODIFICACION,5423,5423
508202033,508202033,0,SIN MODIFICACION,5423,5423
508202034,508202034,0,SIN MODIFICACION,5423,5423
508202035,508202035,0,SIN MODIFICACION,5423,5423
508202036,508202036,0,SIN MODIFICACION,5423,5423
508202037,508202037,0,SIN MODIFICACION,5423,5423
508202038,508202038,0,SIN MODIFICACION,5423,5423
508202039,508202039,0,SIN MODIFICACION,5423,5423
508202040,508202040,0,SIN MODIFICACION,5423,5423
508202041,508202041,0,SIN MODIFICACION,5423,5423
508202042,508202042,0,SIN MODIFICACION,5423,5423
508202043,508202043,0,SIN MODIFICACION,5423,5423
508203038,508203038,0,SIN MODIFICACION,5423,5423
508203039,508203039,0,SIN MODIFICACION,5423,5423
508203040,508203040,0,SIN MODIFICACION,5423,5423
508203041,508203041,0,SIN MODIFICACION,5423,5423
508203042,508203042,0,SIN MODIFICACION,5423,5423
508203043,508203043,0,SIN MODIFICACION,5423,5423
508203044,508203044,0,SIN MODIFICACION,5423,5423
508203045,508203045,0,SIN MODIFICACION,5423,5423
508203046,508203046,0,SIN MODIFICACION,5423,5423
508203047,508203047,0,SIN MODIFICACION,5423,5423
508203048,508203048,0,SIN MODIFICACION,5423,5423
508203049,508203049,0,SIN MODIFICACION,5423,5423
508203052,508203052,0,SIN MODIFICACION,5423,5423
508203053,508203053,0,SIN MODIFICACION,5423,5423
508203054,508203054,0,SIN MODIFICACION,5423,5423
508203056,508203056,0,SIN MODIFICACION,5423,5423
508203057,508203057,0,SIN MODIFICACION,5423,5423
508203155,508203155,0,SIN MODIFICACION,5423,5423
508203255,508203255,0,SIN MODIFICACION,5423,5423
508203400,508203400,0,SIN MODIFICACION,5423,5423
508203401,508203401,0,SIN MODIFICACION,5423,5423
508203402,508203402,0,SIN MODIFICACION,5423,5423
508203410,508203410,0,SIN MODIFICACION,5423,5423
508203050,508203800,2,FUSION,5423,5423
508204001,508204001,0,SIN MODIFICACION,5423,5423
508204002,508204002,0,SIN MODIFICACION,5423,5423
508204003,508204003,0,SIN MODIFICACION,5423,5423
508204004,508204004,0,SIN MODIFICACION,5423,5423
508204014,508204014,0,SIN MODIFICACION,5423,5423
508204015,508204015,0,SIN MODIFICACION,5423,5423
508204016,508204016,0,SIN MODIFICACION,5423,5423
508204017,508204017,0,SIN MODIFICACION,5423,5423
508204028,508204028,0,SIN MODIFICACION,5423,5423
508204029,508204029,0,SIN MODIFICACION,5423,5423
508204030,508204030,0,SIN MODIFICACION,5423,5423
508204031,508204031,0,SIN MODIFICACION,5423,5423
508204051,508204051,0,SIN MODIFICACION,5423,5423
508204052,508204052,0,SIN MODIFICACION,5423,5423
508204053,508204053,0,SIN MODIFICACION,5423,5423
508204054,508204054,0,SIN MODIFICACION,5423,5423
508204055,508204055,0,SIN MODIFICACION,5423,5423
508204056,508204056,0,SIN MODIFICACION,5423,5423
508204057,508204057,0,SIN MODIFICACION,5423,5423
508204058,508204059,1,PARTICION,5423,5423
508204058,508204060,1,PARTICION,5423,5423
508204058,508204061,1,PARTICION,5423,5423
508204058,508204800,1,PARTICION,5423,5423
508204058,508204801,1,PARTICION,5423,5423
508205024,508205024,0,SIN MODIFICACION,5423,5423
508205025,508205025,0,SIN MODIFICACION,5423,5423
508205026,508205026,0,SIN MODIFICACION,5423,5423
508205027,508205027,0,SIN MODIFICACION,5423,5423
508205028,508205028,0,SIN MODIFICACION,5423,5423
508205029,508205029,0,SIN MODIFICACION,5423,5423
508205030,508205030,0,SIN MODIFICACION,5423,5423
508205031,508205031,0,SIN MODIFICACION,5423,5423
508205032,508205032,0,SIN MODIFICACION,5423,5423
508205033,508205033,0,SIN MODIFICACION,5423,5423
508205034,508205034,0,SIN MODIFICACION,5423,5423
508205035,508205035,0,SIN MODIFICACION,5423,5423
508205037,508205037,0,SIN MODIFICACION,5423,5423
508205038,508205038,0,SIN MODIFICACION,5423,5423
508205039,508205039,0,SIN MODIFICACION,5423,5423
508205041,508205041,0,SIN MODIFICACION,5423,5423
508205036,508205800,1,PARTICION,5423,5423
508205036,508205801,1,PARTICION,5423,5423
508205036,508205802,1,PARTICION,5423,5423
508205036,508205803,1,PARTICION,5423,5423
508205036,508205804,1,PARTICION,5423,5423
508205036,508205805,1,PARTICION,5423,5423
508205036,508205806,1,PARTICION,5423,5423
508205036,508205807,1,PARTICION,5423,5423
508206013,508206013,0,SIN MODIFICACION,5423,5423
508206015,508206015,0,SIN MODIFICACION,5423,5423
508206017,508206017,0,SIN MODIFICACION,5423,5423
508206020,508206020,0,SIN MODIFICACION,5423,5423
508206022,508206022,0,SIN MODIFICACION,5423,5423
508206027,508206027,0,SIN MODIFICACION,5423,5423
508206028,508206028,0,SIN MODIFICACION,5423,5423
508206029,508206029,0,SIN MODIFICACION,5423,5423
508206030,508206030,0,SIN MODIFICACION,5423,5423
508206031,508206031,0,SIN MODIFICACION,5423,5423
508206032,508206032,0,SIN MODIFICACION,5423,5423
508206033,508206033,0,SIN MODIFICACION,5423,5423
508206034,508206034,0,SIN MODIFICACION,5423,5423
508206035,508206035,0,SIN MODIFICACION,5423,5423
508206036,508206036,0,SIN MODIFICACION,5423,5423
508206037,508206037,0,SIN MODIFICACION,5423,5423
508206038,508206038,0,SIN MODIFICACION,5423,5423
508206039,508206039,0,SIN MODIFICACION,5423,5423
508206058,508206058,0,SIN MODIFICACION,5423,5423
508206059,508206059,0,SIN MODIFICACION,5423,5423
508206060,508206060,0,SIN MODIFICACION,5423,5423
508206061,508206061,0,SIN MODIFICACION,5423,5423
508206062,508206062,0,SIN MODIFICACION,5423,5423
508206063,508206063,0,SIN MODIFICACION,5423,5423
508206064,508206064,0,SIN MODIFICACION,5423,5423
508206065,508206065,0,SIN MODIFICACION,5423,5423
508206018,508206800,1,PARTICION,5423,5423
508206021,508206801,1,PARTICION,5423,5423
508206021,508206802,1,PARTICION,5423,5423
508206018,508206803,1,PARTICION,5423,5423
508206014,508206804,1,PARTICION,5423,5423
508206014,508206805,1,PARTICION,5423,5423
508206016,508206806,1,PARTICION,5423,5423
508206016,508206807,1,PARTICION,5423,5423
508206019,508206808,1,PARTICION,5423,5423
508206019,508206809,1,PARTICION,5423,5423
508206040,508206810,1,PARTICION,5423,5423
508206040,508206811,1,PARTICION,5423,5423
508301004,508301004,0,SIN MODIFICACION,5423,5423
508301005,508301005,0,SIN MODIFICACION,5423,5423
508301016,508301016,0,SIN MODIFICACION,5423,5423
508301017,508301017,0,SIN MODIFICACION,5423,5423
508301026,508301026,0,SIN MODIFICACION,5423,5423
508301027,508301027,0,SIN MODIFICACION,5423,5423
508301028,508301028,0,SIN MODIFICACION,5423,5423
508301041,508301041,0,SIN MODIFICACION,5423,5423
508301042,508301042,0,SIN MODIFICACION,5423,5423
508301043,508301043,0,SIN MODIFICACION,5423,5423
508301052,508301052,0,SIN MODIFICACION,5423,5423
508301053,508301053,0,SIN MODIFICACION,5423,5423
508301054,508301054,0,SIN MODIFICACION,5423,5423
508301067,508301067,0,SIN MODIFICACION,5423,5423
508301068,508301068,0,SIN MODIFICACION,5423,5423
508301069,508301069,0,SIN MODIFICACION,5423,5423
508301075,508301075,0,SIN MODIFICACION,5423,5423
508301076,508301076,0,SIN MODIFICACION,5423,5423
508301077,508301077,0,SIN MODIFICACION,5423,5423
508301090,508301090,0,SIN MODIFICACION,5423,5423
508301091,508301091,0,SIN MODIFICACION,5423,5423
508301092,508301092,0,SIN MODIFICACION,5423,5423
508302003,508302003,0,SIN MODIFICACION,5423,5423
508302004,508302004,0,SIN MODIFICACION,5423,5423
508302005,508302005,0,SIN MODIFICACION,5423,5423
508302006,508302006,0,SIN MODIFICACION,5423,5423
508302007,508302007,0,SIN MODIFICACION,5423,5423
508302008,508302008,0,SIN MODIFICACION,5423,5423
508302009,508302009,0,SIN MODIFICACION,5423,5423
508302010,508302010,0,SIN MODIFICACION,5423,5423
508302011,508302011,0,SIN MODIFICACION,5423,5423
508302012,508302012,0,SIN MODIFICACION,5423,5423
508302013,508302013,0,SIN MODIFICACION,5423,5423
508302014,508302014,0,SIN MODIFICACION,5423,5423
508302015,508302015,0,SIN MODIFICACION,5423,5423
508302016,508302016,0,SIN MODIFICACION,5423,5423
508302017,508302017,0,SIN MODIFICACION,5423,5423
508302022,508302022,0,SIN MODIFICACION,5423,5423
508302023,508302023,0,SIN MODIFICACION,5423,5423
508302024,508302024,0,SIN MODIFICACION,5423,5423
508302025,508302025,0,SIN MODIFICACION,5423,5423
508302065,508302065,0,SIN MODIFICACION,5423,5423
508302002,508302066,1,PARTICION,5423,5423
508302002,508302067,1,PARTICION,5423,5423
508302001,508302800,1,PARTICION,5423,5423
508302001,508302801,1,PARTICION,5423,5423
508303021,508303021,0,SIN MODIFICACION,5423,5423
508303022,508303022,0,SIN MODIFICACION,5423,5423
508303023,508303023,0,SIN MODIFICACION,5423,5423
508303024,508303024,0,SIN MODIFICACION,5423,5423
508303025,508303025,0,SIN MODIFICACION,5423,5423
508303026,508303026,0,SIN MODIFICACION,5423,5423
508303027,508303027,0,SIN MODIFICACION,5423,5423
508303028,508303028,0,SIN MODIFICACION,5423,5423
508303029,508303029,0,SIN MODIFICACION,5423,5423
508303030,508303030,0,SIN MODIFICACION,5423,5423
508303031,508303031,0,SIN MODIFICACION,5423,5423
508303032,508303032,0,SIN MODIFICACION,5423,5423
508303033,508303033,0,SIN MODIFICACION,5423,5423
508303034,508303034,0,SIN MODIFICACION,5423,5423
508303035,508303035,0,SIN MODIFICACION,5423,5423
508303036,508303036,0,SIN MODIFICACION,5423,5423
508303037,508303037,0,SIN MODIFICACION,5423,5423
508303058,508303058,0,SIN MODIFICACION,5423,5423
508303059,508303059,0,SIN MODIFICACION,5423,5423
508303061,508303061,0,SIN MODIFICACION,5423,5423
508304010,508304010,0,SIN MODIFICACION,5423,5423
508304011,508304011,0,SIN MODIFICACION,5423,5423
508304012,508304012,0,SIN MODIFICACION,5423,5423
508304013,508304013,0,SIN MODIFICACION,5423,5423
508304023,508304023,0,SIN MODIFICACION,5423,5423
508304024,508304024,0,SIN MODIFICACION,5423,5423
508304025,508304025,0,SIN MODIFICACION,5423,5423
508304026,508304026,0,SIN MODIFICACION,5423,5423
508304027,508304027,0,SIN MODIFICACION,5423,5423
508304038,508304038,0,SIN MODIFICACION,5423,5423
508304039,508304039,0,SIN MODIFICACION,5423,5423
508304040,508304040,0,SIN MODIFICACION,5423,5423
508304041,508304041,0,SIN MODIFICACION,5423,5423
508304042,508304042,0,SIN MODIFICACION,5423,5423
508304043,508304043,0,SIN MODIFICACION,5423,5423
508304044,508304044,0,SIN MODIFICACION,5423,5423
508304045,508304045,0,SIN MODIFICACION,5423,5423
508304046,508304046,0,SIN MODIFICACION,5423,5423
508304047,508304047,0,SIN MODIFICACION,5423,5423
508304400,508304400,0,SIN MODIFICACION,5423,5423
508306006,508306006,0,SIN MODIFICACION,5423,5423
508306007,508306007,0,SIN MODIFICACION,5423,5423
508306008,508306008,0,SIN MODIFICACION,5423,5423
508306009,508306009,0,SIN MODIFICACION,5423,5423
508306025,508306025,0,SIN MODIFICACION,5423,5423
508306026,508306026,0,SIN MODIFICACION,5423,5423
508306058,508306058,0,SIN MODIFICACION,5423,5423
508306059,508306059,0,SIN MODIFICACION,5423,5423
508306060,508306060,0,SIN MODIFICACION,5423,5423
508306061,508306061,0,SIN MODIFICACION,5423,5423
508306062,508306062,0,SIN MODIFICACION,5423,5423
508306005,508306063,1,PARTICION,5423,5423
508306005,508306064,1,PARTICION,5423,5423
508306005,508306065,1,PARTICION,5423,5423
508306005,508306066,1,PARTICION,5423,5423
508306005,508306067,1,PARTICION,5423,5423
508306041,508306068,1,PARTICION,5423,5423
508306041,508306069,1,PARTICION,5423,5423
508401018,508401018,0,SIN MODIFICACION,5423,5423
508401019,508401019,0,SIN MODIFICACION,5423,5423
508401022,508401022,0,SIN MODIFICACION,5423,5423
508401023,508401023,0,SIN MODIFICACION,5423,5423
508401024,508401024,0,SIN MODIFICACION,5423,5423
508401025,508401025,0,SIN MODIFICACION,5423,5423
508401044,508401044,0,SIN MODIFICACION,5423,5423
508401045,508401045,0,SIN MODIFICACION,5423,5423
508401046,508401046,0,SIN MODIFICACION,5423,5423
508401047,508401047,0,SIN MODIFICACION,5423,5423
508401048,508401048,0,SIN MODIFICACION,5423,5423
508401049,508401049,0,SIN MODIFICACION,5423,5423
508401050,508401050,0,SIN MODIFICACION,5423,5423
508401051,508401051,0,SIN MODIFICACION,5423,5423
508401070,508401070,0,SIN MODIFICACION,5423,5423
508401071,508401071,0,SIN MODIFICACION,5423,5423
508401072,508401072,0,SIN MODIFICACION,5423,5423
508401073,508401073,0,SIN MODIFICACION,5423,5423
508401074,508401074,0,SIN MODIFICACION,5423,5423
508401093,508401093,0,SIN MODIFICACION,5423,5423
508401095,508401095,0,SIN MODIFICACION,5423,5423
508401103,508401103,0,SIN MODIFICACION,5423,5423
508401194,508401194,0,SIN MODIFICACION,5423,5423
508401203,508401203,0,SIN MODIFICACION,5423,5423
508401294,508401294,0,SIN MODIFICACION,5423,5423
508401020,508401800,1,PARTICION,5423,5423
508401020,508401801,1,PARTICION,5423,5423
508401021,508401802,1,PARTICION,5423,5423
508401021,508401803,1,PARTICION,5423,5423
508401021,508401804,1,PARTICION,5423,5423
